PlayerID,SportsDataID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,Salary,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,NbaDotComPlayerID
20002333,,Active,12,CLE,32,F,PF,Dean,Wade,81,228,1996-11-20T00:00:00,Wichita,KS,USA,NA,Kansas State,5709877,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,bbeecf0c-62c6-4211-991d-2afaf2403623,NA,4893,201294,880677,766782,NA,Scrambled,Scrambled,2024-03-16T00:00:00,Scrambled,110883,880677,6256,Dean Wade,Dean Wade,Dean Wade,PF,6,20000012,Dean Wade,880677,8247936,http://cdn.usatsimg.com/api/download/?imageID=21623256,http://cdn.usatsimg.com/api/download/?imageID=21684984,2023-10-11T14:06:31,2023-10-19T21:29:19,1629731
20002336,,Active,16,MIN,11,C,C,Naz,Reid,81,264,1999-08-26T00:00:00,Asbury Park,NJ,USA,NA,Louisiana State,12950400,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,823b2161-0c34-494c-9d7c-b438152f4f4d,3181,4806,201299,1137200,786343,NA,Scrambled,Scrambled,NA,Scrambled,110995,1137200,6253,Naz Reid,Naz Reid,Naz Reid,PF,6,20000016,Naz Reid,1137200,8246955,http://cdn.usatsimg.com/api/download/?imageID=21630381,http://cdn.usatsimg.com/api/download/?imageID=21690698,2023-10-12T14:05:44,2023-10-20T15:39:00,1629675
20002339,,Active,18,OKC,5,F,SF,Luguentz,Dort,76,220,1999-04-19T00:00:00,Montreal,QC,Canada,NA,Arizona State,15277778,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,3f7e2350-e208-4791-98c2-684b53bb5a9a,NA,4808,201300,1134693,785235,NA,Scrambled,Scrambled,NA,Scrambled,111273,1134693,6254,Luguentz Dort,Luguentz Dort,Luguentz Dort,SF,3,20000018,Luguentz Dort,1134693,8256625,http://cdn.usatsimg.com/api/download/?imageID=21637073,http://cdn.usatsimg.com/api/download/?imageID=21692321,2023-10-13T09:51:28,2023-10-20T19:29:12,1629652
20002343,,Active,12,CLE,1,G,SG,Max,Strus,77,215,1996-03-28T00:00:00,Hickory Hills,IL,USA,NA,DePaul,14487684,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,f6aff1dc-15b9-4c89-a2fb-746f4cf78890,NA,4947,201314,936502,775818,NA,Scrambled,Scrambled,NA,Scrambled,112708,936502,6267,Max Strus,Max Strus,Max Strus,SG,6,20000012,Max Strus,936502,8315776,http://cdn.usatsimg.com/api/download/?imageID=21623261,http://cdn.usatsimg.com/api/download/?imageID=21684995,2023-10-11T14:07:43,2023-10-19T21:30:36,1629622
20002352,,Active,19,POR,10,C,C,Moses,Brown,86,258,1999-10-13T00:00:00,New York,NY,USA,NA,UCLA,2019706,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,355308f5-dbd8-4936-82fd-9a3c5c8e4b0d,NA,4811,201339,1134769,785473,NA,Scrambled,Scrambled,NA,Scrambled,117286,1134769,6289,Moses Brown,Moses Brown,Moses Brown,C,9,20000019,Moses Brown,1134769,8315565,http://cdn.usatsimg.com/api/download/?imageID=21650525,http://cdn.usatsimg.com/api/download/?imageID=21697043,2023-10-14T19:10:58,2023-10-21T01:44:48,1629650
20002356,,Active,9,BOS,12,F,PF,Oshae,Brissett,79,210,1998-06-20T00:00:00,Toronto,ON,Canada,NA,Syracuse,2165000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,36c27a5d-c5bd-4e81-83b6-c77457103855,NA,4816,201337,1076192,780984,NA,Scrambled,Scrambled,NA,Scrambled,117283,1076192,6290,Oshae Brissett,Oshae Brissett,Oshae Brissett,PF,9,20000009,Oshae Brissett,1076192,8315820,http://cdn.usatsimg.com/api/download/?imageID=21662962,http://cdn.usatsimg.com/api/download/?imageID=21720245,2023-10-16T16:16:53,2023-10-23T23:22:13,1629052
20002374,,Active,6,NY,21,G,PG,DaQuan,Jeffries,77,222,1997-08-30T00:00:00,Edmond,OK,USA,NA,Tulsa,NA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,3a2b38a1-23da-4af8-8c1a-e52694c2416a,NA,4937,201350,896184,767927,NA,Scrambled,Scrambled,NA,Scrambled,117307,896184,6276,DaQuan Jeffries,DaQuan Jeffries,DaQuan Jeffries,NA,NA,20000006,DaQuan Jeffries,896184,8306191,http://cdn.usatsimg.com/api/download/?imageID=21680588,http://cdn.usatsimg.com/api/download/?imageID=21720490,2023-10-19T11:07:28,2023-10-24T00:14:29,1629610
20002386,,Active,28,LAC,7,F,PF,Amir,Coffey,79,210,1997-06-17T00:00:00,Hopkins,MN,USA,NA,Minnesota,3666667,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,b9d4ce1b-94dc-4bec-8d62-70a86d9c523e,NA,4836,201304,944822,775641,NA,Scrambled,Scrambled,NA,Scrambled,111492,944822,6315,Amir Coffey,Amir Coffey,Amir Coffey,SF,6,20000028,Amir Coffey,944822,8247393,http://cdn.usatsimg.com/api/download/?imageID=17568887,http://cdn.usatsimg.com/api/download/?imageID=17568901,2022-01-26T20:06:03,2022-01-26T20:06:35,1629599
20002444,,Active,10,TOR,34,C,C,Jontay,Porter,82,240,1999-11-15T00:00:00,Columbia,MO,USA,NA,Missouri,NA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,1,0eefc0d4-47bf-4280-aef3-e65b5c88e8be,NA,4809,201398,1077498,780018,NA,Scrambled,Scrambled,2024-03-23T00:00:00,Scrambled,119602,1077498,6354,Jontay Porter,Jontay Porter,Jontay Porter,NA,NA,20000010,Jontay Porter,1077498,8329056,http://cdn.usatsimg.com/api/download/?imageID=21623487,http://cdn.usatsimg.com/api/download/?imageID=21685105,2023-10-11T14:50:52,2023-10-19T21:44:16,1629007
20002455,,Active,6,NY,4,G,SG,Charlie,Brown Jr.,78,199,1997-02-02T00:00:00,Philadelphia,PA,USA,NA,St. Joseph's (PA),NA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,c64b2514-98dc-4cd9-a920-5b36abb7c252,NA,4829,201341,950955,775807,NA,Scrambled,Scrambled,NA,Scrambled,117290,950955,6293,Charlie Brown,Charlie Brown,Charlie Brown Jr.,SG,9,20000006,Charlie Brown,950955,8315803,http://cdn.usatsimg.com/api/download/?imageID=21680425,http://cdn.usatsimg.com/api/download/?imageID=21680424,2023-10-19T10:42:23,2023-10-19T10:42:17,1629718
20002490,,Active,3,ATL,25,G,SG,Garrison,Mathews,78,215,1996-10-24T00:00:00,Franklin,TN,USA,NA,Lipscomb,2000000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,9866abfb-ec41-451a-9c2a-d1a47ec21a0e,3203,4990,201305,888431,766867,NA,Scrambled,Scrambled,NA,Scrambled,111622,888431,6259,Garrison Mathews,Garrison Mathews,Garrison Mathews,SG,6,20000003,Garrison Mathews,888431,8310107,http://cdn.usatsimg.com/api/download/?imageID=21637298,http://cdn.usatsimg.com/api/download/?imageID=21637299,2023-10-13T10:17:13,2023-10-13T10:17:21,1629726
20002491,,Active,4,MIA,16,F,PF,Caleb,Martin,77,210,1995-09-28T00:00:00,Winston-Salem,NC,USA,NA,Nevada,6802950,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,4,566685c7-ff63-439a-8888-5278904835fa,3300,4931,201316,842969,762159,NA,Scrambled,Scrambled,NA,Scrambled,113267,842969,6275,Caleb Martin,Caleb Martin,Caleb Martin,PF,3,20000004,Caleb Martin,842969,8277113,http://cdn.usatsimg.com/api/download/?imageID=21629753,http://cdn.usatsimg.com/api/download/?imageID=21685477,2023-10-12T12:06:53,2023-10-19T22:12:51,1628997
20002523,,Active,16,MIN,5,G,SG,Anthony,Edwards,76,225,2001-08-05T00:00:00,Atlanta,GA,USA,NA,Georgia,9219512,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,d0c7135a-1aea-40cb-ba20-df656de71749,3341,5110,201403,1175367,791303,NA,Scrambled,Scrambled,NA,Scrambled,145321,1175367,6355,Anthony Edwards,Anthony Edwards,Anthony Edwards,SG,3,20000016,NA,NA,8246933,http://cdn.usatsimg.com/api/download/?imageID=21630408,http://cdn.usatsimg.com/api/download/?imageID=21690726,2023-10-12T14:10:16,2023-10-20T15:41:03,1630162
20002527,,Active,14,DET,13,C,C,James,Wiseman,83,240,2001-03-31T00:00:00,Nashville,TN,USA,NA,Memphis,12119400,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,2,5228b552-2eb0-4476-96c2-f3c9f82a7a35,NA,5100,201459,1175120,790835,NA,Scrambled,Scrambled,NA,Scrambled,145347,1175120,6356,James Wiseman,James Wiseman,James Wiseman,C,6,20000014,NA,NA,8310137,http://cdn.usatsimg.com/api/download/?imageID=21623505,http://cdn.usatsimg.com/api/download/?imageID=21685108,2023-10-11T14:51:48,2023-10-19T21:44:44,1630164
20002528,,Active,2,CHA,1,G,PG,LaMelo,Ball,79,180,2001-08-22T00:00:00,Chino Hills,CA,USA,Chino Hills (CA),None,10900635,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,be53f27f-c666-4bd2-8fcd-0713f963aa2b,NA,5151,201400,1257420,798698,NA,Scrambled,Scrambled,2024-01-27T00:00:00,Scrambled,145485,1257420,6395,LaMelo Ball,LaMelo Ball,LaMelo Ball,NA,NA,20000002,NA,NA,8247586,http://cdn.usatsimg.com/api/download/?imageID=21623033,http://cdn.usatsimg.com/api/download/?imageID=21684911,2023-10-11T13:50:02,2023-10-19T21:23:34,1630163
20002529,,Active,11,CHI,44,F,PF,Patrick,Williams,79,215,2001-08-26T00:00:00,Charlotte,NC,USA,NA,Florida State,9835881,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,67f6467e-0acc-48ce-9872-a63225ef295c,NA,5122,201410,1174904,790804,NA,Scrambled,Scrambled,2024-01-27T00:00:00,Scrambled,145308,1174904,6396,Patrick Williams,Patrick Williams,Patrick Williams,NA,NA,20000011,NA,NA,8247996,http://cdn.usatsimg.com/api/download/?imageID=21673365,http://cdn.usatsimg.com/api/download/?imageID=21720355,2023-10-18T10:11:37,2023-10-23T23:40:51,1630172
20002530,,Active,12,CLE,35,F,SF,Isaac,Okoro,77,225,2001-01-26T00:00:00,Atlanta,GA,USA,NA,Auburn,8920795,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,d13849d9-a696-44af-84a1-3196132c3ecd,NA,5264,200832,1193432,790982,NA,Scrambled,Scrambled,2024-03-30T00:00:00,Scrambled,145341,1193432,6397,Isaac Okoro,Isaac Okoro,Isaac Okoro,SF,3,20000012,NA,NA,8247911,http://cdn.usatsimg.com/api/download/?imageID=21623260,http://cdn.usatsimg.com/api/download/?imageID=21684991,2023-10-11T14:07:32,2023-10-19T21:30:23,1630171
20002531,,Active,3,ATL,17,C,C,Onyeka,Okongwu,82,240,2000-12-11T00:00:00,Los Angeles,CA,USA,NA,Southern California,8109063,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,70e50e53-ca3b-425d-ac49-b156d6d1e016,NA,5118,201402,1185367,790894,NA,Scrambled,Scrambled,2024-03-22T00:00:00,Scrambled,145304,1185367,6398,Onyeka Okongwu,Onyeka Okongwu,Onyeka Okongwu,C,6,20000003,NA,NA,8255314,http://cdn.usatsimg.com/api/download/?imageID=21636920,http://cdn.usatsimg.com/api/download/?imageID=21684860,2023-10-13T09:23:24,2023-10-19T21:17:41,1630168
20002533,,Active,13,IND,1,F,PF,Obi,Toppin,81,220,1998-03-04T00:00:00,New York,NY,USA,NA,Dayton,6803012,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,ed000754-fb2c-4778-be6d-40cfc2400bd7,NA,5109,201404,1076274,781048,NA,Scrambled,Scrambled,NA,Scrambled,145339,1076274,6400,Obi Toppin,Obi Toppin,Obi Toppin,PF,6,20000013,NA,NA,8315746,http://cdn.usatsimg.com/api/download/?imageID=22188646,http://cdn.usatsimg.com/api/download/?imageID=22188652,2023-12-29T11:23:42,2023-12-29T11:24:05,1630167
20002534,,Active,1,WAS,8,F,SF,Deni,Avdija,81,210,2001-01-03T00:00:00,Beit Zera,NA,Israel,NA,None,6263188,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,312f21c9-a061-43e2-9a22-65199131068e,NA,5152,201405,1257422,798722,NA,Scrambled,Scrambled,NA,Scrambled,145539,1257422,6401,Deni Avdija,Deni Avdija,Deni Avdija,SF,3,20000001,NA,NA,8247535,http://cdn.usatsimg.com/api/download/?imageID=21651229,http://cdn.usatsimg.com/api/download/?imageID=21697278,2023-10-14T20:12:49,2023-10-21T01:58:16,1630166
20002535,,Active,13,IND,25,F,PF,Jalen,Smith,81,215,2000-03-16T00:00:00,Portsmouth,VA,USA,NA,Maryland,5604192,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,689cb3b0-a7cc-45b5-860d-007597029c8c,NA,5169,201452,1133792,786399,NA,Scrambled,Scrambled,NA,Scrambled,145322,1133792,6402,Jalen Smith,Jalen Smith,Jalen Smith,C,6,20000013,NA,NA,8293169,http://cdn.usatsimg.com/api/download/?imageID=21623990,http://cdn.usatsimg.com/api/download/?imageID=21685288,2023-10-11T16:04:12,2023-10-19T21:59:06,1630188
20002536,,Active,24,SA,24,G,SG,Devin,Vassell,77,200,2000-08-23T00:00:00,Suwanee,GA,USA,NA,Florida State,5887899,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,fe215630-2dc5-4573-95cc-c1b14abbbbcd,NA,5113,201407,1132051,785352,NA,Scrambled,Scrambled,2024-03-31T00:00:00,Scrambled,145324,1132051,6403,Devin Vassell,Devin Vassell,Devin Vassell,SG,3,20000024,NA,NA,8256652,http://cdn.usatsimg.com/api/download/?imageID=21720544,http://cdn.usatsimg.com/api/download/?imageID=21720535,2023-10-24T00:26:15,2023-10-24T00:24:50,1630170
20002537,,Active,13,IND,0,G,PG,Tyrese,Haliburton,77,185,2000-02-29T00:00:00,Oshkosh,WI,USA,NA,Iowa State,5808435,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,254e42d7-df01-4c68-9264-bca06c83c2c1,NA,5114,201401,1132825,786192,NA,Scrambled,Scrambled,NA,Scrambled,145337,1132825,6404,Tyrese Haliburton,Tyrese Haliburton,Tyrese Haliburton,PG,3,20000013,NA,NA,8293116,http://cdn.usatsimg.com/api/download/?imageID=21623842,http://cdn.usatsimg.com/api/download/?imageID=21685231,2023-10-11T15:54:18,2023-10-19T21:55:37,1630169
20002538,,Active,17,UTA,13,G,PG,Kira,Lewis Jr.,73,170,2001-04-06T00:00:00,Meridianville,AL,USA,NA,Alabama,5722116,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,6d717396-cfbb-43e0-a129-723839974a15,NA,5242,201411,1134005,785254,NA,Scrambled,Scrambled,NA,Scrambled,145316,1134005,6405,Kira Lewis,Kira Lewis Jr.,Kira Lewis Jr.,NA,NA,20000017,NA,NA,8337830,http://cdn.usatsimg.com/api/download/?imageID=21680303,http://cdn.usatsimg.com/api/download/?imageID=21720527,2023-10-19T10:17:38,2023-10-24T00:21:44,1630184
20002539,,Active,13,IND,23,F,PF,Aaron,Nesmith,78,215,1999-10-16T00:00:00,Charleston,SC,USA,NA,Vanderbilt,5634257,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,90d63a71-e4fe-411c-9773-2e74b5e1cb3b,NA,5120,201423,1134264,786743,NA,Scrambled,Scrambled,NA,Scrambled,145333,1134264,6406,Aaron Nesmith,Aaron Nesmith,Aaron Nesmith,SF,3,20000013,NA,NA,8305904,http://cdn.usatsimg.com/api/download/?imageID=21623993,http://cdn.usatsimg.com/api/download/?imageID=21685292,2023-10-11T16:04:24,2023-10-19T21:59:19,1630174
20002540,,Active,5,ORL,50,G,PG,Cole,Anthony,74,185,2000-05-15T00:00:00,Portland,OR,USA,NA,North Carolina,5539771,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,b6ba1ad1-c57b-4215-8ded-5eeee7171017,NA,5232,201438,1185943,790855,NA,Scrambled,Scrambled,NA,Scrambled,145327,1185943,6407,Cole Anthony,Cole Anthony,Cole Anthony,PG,6,20000005,NA,NA,8247672,http://cdn.usatsimg.com/api/download/?imageID=21638267,http://cdn.usatsimg.com/api/download/?imageID=21692376,2023-10-13T13:11:46,2023-10-20T19:35:16,1630175
20002541,,Active,14,DET,28,F,PF,Isaiah,Stewart,80,250,2001-05-22T00:00:00,Rochester,NY,USA,NA,Washington,5266713,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,9d4d6c87-78db-4556-b94a-bb8d566dd004,NA,5137,201457,1177050,791968,NA,Scrambled,Scrambled,2024-03-18T00:00:00,Scrambled,145307,1177050,6408,Isaiah Stewart,Isaiah Stewart,Isaiah Stewart,PF,3,20000014,NA,NA,8247857,http://cdn.usatsimg.com/api/download/?imageID=19231700,http://cdn.usatsimg.com/api/download/?imageID=19231714,2022-10-14T20:25:21,2022-10-14T20:26:10,1630191
20002542,,Active,2,CHA,17,F,PF,Aleksej,Pokusevski,84,210,2001-12-26T00:00:00,Belgrade,NA,Serbia,NA,None,565176,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,132799e5-ab45-4b19-aff9-5dd73f85651c,NA,5250,201484,1257423,798750,NA,Scrambled,Scrambled,NA,Scrambled,145538,1257423,6409,Aleksej Pokusevski,Aleksej Pokusevski,Aleksej Pokusevski,C,6,20000002,NA,NA,8338910,http://cdn.usatsimg.com/api/download/?imageID=21638076,http://cdn.usatsimg.com/api/download/?imageID=21692300,2023-10-13T12:29:42,2023-10-20T19:27:10,1630197
20002543,,Active,25,DAL,8,F,SF,Josh,Green,77,200,2000-11-16T00:00:00,Sydney,NA,Australia,NA,Arizona,4765339,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,bda65c13-f2d4-43ec-b058-b7807bec4867,NA,5192,201440,1193670,790775,NA,Scrambled,Scrambled,2024-03-14T00:00:00,Scrambled,145325,1193670,6410,Josh Green,Josh Green,Josh Green,NA,NA,20000025,NA,NA,8256664,http://cdn.usatsimg.com/api/download/?imageID=21623266,http://cdn.usatsimg.com/api/download/?imageID=21685001,2023-10-11T14:09:47,2023-10-19T21:32:25,1630182
20002544,,Active,3,ATL,41,F,PF,Saddiq,Bey,79,215,1999-04-09T00:00:00,Charlotte,NC,USA,NA,Villanova,4556983,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,d531a451-6377-4942-a26f-3507d60fb36b,NA,5182,201441,1138653,786758,NA,Scrambled,Scrambled,2024-03-11T00:00:00,Scrambled,145328,1138653,6411,Saddiq Bey,Saddiq Bey,Saddiq Bey,NA,NA,20000003,NA,NA,8310136,http://cdn.usatsimg.com/api/download/?imageID=21636906,http://cdn.usatsimg.com/api/download/?imageID=21684863,2023-10-13T09:22:32,2023-10-19T21:18:23,1630180
20002545,,Active,6,NY,5,F,PF,Precious,Achiuwa,80,243,1999-09-19T00:00:00,Port Harcourt,NA,Nigeria,NA,Memphis,4379527,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,3dbbb869-88a8-44f2-ac36-46fd0f5d825c,NA,5249,201413,1175124,790829,NA,Scrambled,Scrambled,NA,Scrambled,145314,1175124,6412,Precious Achiuwa,Precious Achiuwa,Precious Achiuwa,PF,6,20000006,NA,NA,8336139,http://cdn.usatsimg.com/api/download/?imageID=21677670,http://cdn.usatsimg.com/api/download/?imageID=21677668,2023-10-18T20:15:33,2023-10-18T20:15:27,1630173
20002546,,Active,7,PHI,0,G,PG,Tyrese,Maxey,74,200,2000-11-04T00:00:00,Dallas,TX,USA,NA,Kentucky,4343920,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,75fc46eb-71d8-4d1a-984f-3747ccd7a4c9,NA,5158,201412,1186160,791457,NA,Scrambled,Scrambled,2024-03-31T00:00:00,Scrambled,145331,1186160,6413,Tyrese Maxey,Tyrese Maxey,Tyrese Maxey,PG,3,20000007,NA,NA,8256787,http://cdn.usatsimg.com/api/download/?imageID=21649918,http://cdn.usatsimg.com/api/download/?imageID=21692562,2023-10-14T18:19:53,2023-10-20T20:02:20,1630178
20002547,,Active,20,DEN,22,C,C,Zeke,Nnaji,81,240,2001-01-09T00:00:00,Minneapolis,MN,USA,NA,Arizona,4306281,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,5a563d9c-10c4-4005-a884-109f05264b0b,NA,5123,201442,1193676,790778,NA,Scrambled,Scrambled,2024-03-18T00:00:00,Scrambled,145305,1193676,6414,Zeke Nnaji,Zeke Nnaji,Zeke Nnaji,C,6,20000020,NA,NA,8256618,http://cdn.usatsimg.com/api/download/?imageID=21623391,http://cdn.usatsimg.com/api/download/?imageID=21685083,2023-10-11T14:34:54,2023-10-19T21:39:21,1630192
20002550,,Active,10,TOR,5,G,PG,Immanuel,Quickley,74,190,1999-06-17T00:00:00,Havre de Grace,MD,USA,NA,Kentucky,4171548,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,cb0b5991-53e4-4dce-bf95-215fd6ecf728,NA,5201,201453,1134175,786284,NA,Scrambled,Scrambled,NA,Scrambled,145348,1134175,6417,Immanuel Quickley,Immanuel Quickley,Immanuel Quickley,PG,3,20000010,NA,NA,8336138,http://cdn.usatsimg.com/api/download/?imageID=21680669,http://cdn.usatsimg.com/api/download/?imageID=21720512,2023-10-19T11:11:49,2023-10-24T00:15:25,1630193
20002551,,Active,9,BOS,11,G,PG,Payton,Pritchard,73,195,1998-01-28T00:00:00,Tualatin,OR,USA,NA,Oregon,4037278,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,0718c0e1-7804-471a-b4ed-cde778948d4d,NA,5131,201421,945610,775963,NA,Scrambled,Scrambled,NA,Scrambled,145335,945610,6418,Payton Pritchard,Payton Pritchard,Payton Pritchard,PG,6,20000009,NA,NA,8256820,http://cdn.usatsimg.com/api/download/?imageID=21663110,http://cdn.usatsimg.com/api/download/?imageID=21663109,2023-10-16T16:51:12,2023-10-16T16:50:51,1630202
20002552,,Active,29,PHO,27,C,C,Udoka,Azubuike,83,270,1999-09-17T00:00:00,Lagos,NA,Nigeria,NA,Kansas,NA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,597ba5c7-0927-446b-9b4f-bf730a8f65f6,NA,5207,201409,944169,774853,NA,Scrambled,Scrambled,NA,Scrambled,145309,944169,6419,Udoka Azubuike,Udoka Azubuike,Udoka Azubuike,NA,NA,20000029,NA,NA,8315649,http://cdn.usatsimg.com/api/download/?imageID=21650152,http://cdn.usatsimg.com/api/download/?imageID=21696976,2023-10-14T18:37:52,2023-10-21T01:40:00,1628962
20002553,,Active,16,MIN,3,F,PF,Jaden,McDaniels,81,185,2000-09-29T00:00:00,Federal Way,WA,USA,NA,Washington,3901399,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,aa5536d2-4d75-43fb-8df3-47fbf99d3b7c,NA,5221,201437,1177013,791969,NA,Scrambled,Scrambled,NA,Scrambled,145319,1177013,6420,Jaden McDaniels,Jaden McDaniels,Jaden McDaniels,SF,3,20000016,NA,NA,8246944,http://cdn.usatsimg.com/api/download/?imageID=21630412,http://cdn.usatsimg.com/api/download/?imageID=21690738,2023-10-12T14:11:48,2023-10-20T15:41:39,1630183
20002554,,Active,14,DET,14,G,PG,Malachi,Flynn,73,185,1998-05-09T00:00:00,Tacoma,WA,USA,NA,San Diego State,3873025,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,22973df1-49a2-4506-bfce-3368737981f8,NA,5231,201448,946878,776343,NA,Scrambled,Scrambled,NA,Scrambled,145344,946878,6421,Malachi Flynn,Malachi Flynn,Malachi Flynn,PG,9,20000014,NA,NA,8338155,http://cdn.usatsimg.com/api/download/?imageID=21677700,http://cdn.usatsimg.com/api/download/?imageID=21677699,2023-10-18T20:22:23,2023-10-18T20:21:55,1630201
20002555,,Active,21,MEM,22,G,SG,Desmond,Bane,77,215,1998-06-25T00:00:00,Richmond,IN,USA,NA,TCU,3845083,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,49962b13-0afc-43f5-a3e2-7e37b7736260,NA,5159,201422,944263,776033,NA,Scrambled,Scrambled,2024-03-29T00:00:00,Scrambled,145334,944263,6422,Desmond Bane,Desmond Bane,Desmond Bane,SG,3,20000021,NA,NA,8247079,http://cdn.usatsimg.com/api/download/?imageID=21629193,http://cdn.usatsimg.com/api/download/?imageID=21685383,2023-10-12T10:27:42,2023-10-19T22:07:14,1630217
20002560,,Active,9,BOS,26,C,C,Xavier,Tillman Sr.,79,245,1999-01-12T00:00:00,Grand Rapids,MI,USA,NA,Michigan State,1930681,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,fb60c435-dd40-401e-977b-15bdbb753444,NA,5290,201435,1078665,780009,NA,Scrambled,Scrambled,NA,Scrambled,145336,1078665,6427,Xavier Tillman,Xavier Tillman,Xavier Tillman Sr.,C,9,20000009,NA,NA,8338311,http://cdn.usatsimg.com/api/download/?imageID=21629198,http://cdn.usatsimg.com/api/download/?imageID=21685388,2023-10-12T10:28:34,2023-10-19T22:08:11,1630214
20002562,,Active,3,ATL,27,G,SG,Vít,Krejčí,80,195,2000-06-19T00:00:00,Strakonice,NA,Czech Republic,NA,None,NA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,8db2a730-bafb-4936-915f-3dd4920a0aa9,NA,5233,201486,1257428,798809,NA,Scrambled,Scrambled,NA,Scrambled,145540,1257428,6429,Vit Krejci,Vit Krejci,Vit Krejci,SG,3,20000003,NA,NA,8336106,http://cdn.usatsimg.com/api/download/?imageID=21630485,http://cdn.usatsimg.com/api/download/?imageID=21630486,2023-10-12T14:21:34,2023-10-12T14:21:41,1630249
